fips,county,state,wholefoods,mcdonalds,walmart,target,population,starbucks,tjs,Ancestry_American_pct,Ancestry_Arab_pct,Ancestry_French_pct,Female_Adult_Population,Female_Divorced,Female_Single,Female_Widowed,In_School_pct,Graduated_College_pct,Highest_Education_Associates_Degree_pct,Highest_Education_Bachelors_Degree_pct,Highest_Education_Graduate_Degree_pct,Highest_Education_HS_Diploma_pct,Household_income_75k_100K_pct,Male_Adult_Population,Male_Divorced,Male_Single,Over_25yrs,hiv_prevalence_rate,pct_asian,pct_native_hawaiian_other_pacific_islander,pct_obese,pct_rural,Actual,Predicted,Prob0,Prob1
26125,Oakland County,Michigan,3.0,60.0,6.0,10.0,2.98906332271,2.58979069566,2.01626258692,-0.791798034411,5.96268476804,0.32896846158,3.10002124548,3.43863438727,2.36986477479,3.25259394548,2.87264555985,2.39952248855,-0.161734352558,2.08194489438,2.57260228156,-1.90932376089,0.598119313541,3.01172754314,3.53471882288,2.34399352329,3.17062334426,0.00852181183552,1.67996307574,-0.258434500474,-1.08114725767,-1.58949599436,3.42060444357,3.24486150915,-3.31910073067,3.31910073067
42003,Allegheny County,Pennsylvania,2.0,59.0,8.0,9.0,2.97119079779,2.34111969353,2.01626258692,-0.949452896402,1.50982185057,-0.384310736592,3.26631304838,2.966892951,3.03834236984,4.69183552067,2.61801859586,1.68253944554,0.456175244426,1.46168551999,1.80142378049,-0.525430693072,0.196600511523,3.11146045838,3.0287849613,2.95754107889,3.27778909266,0.253818648057,0.605085118208,-0.258434500474,-1.08114725767,-1.67258773774,3.42060444357,3.24486150915,-3.31932578393,3.31932578393
37183,Wake County,North Carolina,3.0,56.0,17.0,11.0,2.34265520343,2.2996745265,1.29929542957,-0.187454396781,2.46400676146,-0.319467173122,2.23380801815,2.17966235918,1.93623060534,1.55912348213,2.48240151336,2.88454042941,0.103084046149,3.14524667905,2.24543564474,-2.42136419599,0.638271193743,2.18457549606,1.78631273915,1.8788406098,2.22107740023,0.943426734792,1.64528959324,-0.0426939245071,-1.30049842262,-1.54253109593,3.42060444357,3.24486150915,-3.32848777454,3.32848777454
12057,Hillsborough County,Florida,2.0,56.0,22.0,8.0,3.20103098179,1.88522285629,0.582328272223,-0.423936689767,1.82788348753,-0.222201827917,3.20725290397,4.10103871888,2.8731844109,3.12559968524,3.12579207595,0.933924797687,0.500311644211,1.01864310971,0.703078642616,-0.899081821384,-0.124614530092,3.15299051366,4.04642641444,2.85892395462,3.19269154405,1.79965154047,0.813126013215,-0.0426939245071,-0.642444927757,-1.63646089279,3.42060444357,3.24486150915,-3.32889579589,3.32889579589
36047,Kings County,New York,2.0,55.0,0.0,2.0,6.72930739503,1.26354535096,0.582328272223,-0.791798034411,4.37237658323,-0.708528553943,7.02187637481,5.19708702056,8.53574300335,7.18709245859,6.41485377878,1.12371442672,-0.867916749111,1.05408650253,1.10035241589,-1.02363219749,-0.405677691504,6.40312726781,4.17025999629,7.14737904607,6.77159944509,5.07644701301,3.62167809581,-0.0426939245071,-1.95855191748,-1.7629048501,3.42060444357,3.24486150915,-3.32857221884,3.32857221884
42101,Philadelphia County,Pennsylvania,3.0,53.0,5.0,4.0,3.86047120681,1.67799702118,0.582328272223,-1.14652147389,1.50982185057,-0.708528553943,4.14196709184,3.68454153467,5.99575878856,4.92755609708,3.84816000087,0.375099778868,-1.26514434717,0.132558289155,0.656340551642,0.0142876033781,-1.00795589453,3.76412407719,3.37253733293,5.08564507438,3.85301013457,5.1504988881,1.92267745325,-0.0426939245071,-0.423093762803,-1.7629048501,3.42060444357,3.24486150915,-3.32855118793,3.32855118793
12031,Duval County,Florida,1.0,53.0,14.0,7.0,2.06970799198,1.34643568501,0.582328272223,-0.660418982753,2.46400676146,-0.222201827917,2.11085723402,3.00785796842,1.83816806721,2.3007379129,1.96042781893,0.58597714446,0.720993643134,0.841426145601,0.188959641907,-0.746853583923,-0.044310769688,2.03985639943,3.09979322257,1.82335035866,2.09050408881,2.63736337738,1.05584039072,-0.0426939245071,-0.203742597848,-1.65813699976,3.42060444357,3.24486150915,-3.32857762271,3.32857762271
15003,Honolulu County,Hawaii,1.0,51.0,6.0,0.0,2.32399891437,2.42401002757,-0.134638885128,-1.26476262038,-0.3985479712,-0.546419645268,2.28555570003,1.87874504554,1.88134810135,2.75871847538,2.12207862773,1.21860924124,0.853402842487,1.40852043076,0.81992387005,-1.0789879202,1.16024563637,2.46939845341,2.27165075796,2.28988455989,2.39572869662,0.133484351043,14.1277432937,20.0211796404,-1.95855191748,-1.73039068965,3.42060444357,3.24486150915,-3.32872501012,3.32872501012
17043,DuPage County,Illinois,4.0,50.0,7.0,9.0,2.16432724156,2.46545519459,2.01626258692,-1.05455613773,1.82788348753,-0.319467173122,2.1983132183,1.82098437098,1.64877332903,2.04202216129,2.1861205873,2.71583853694,-0.514825550835,2.66676087595,2.5024951451,-2.08922985971,1.07994187596,2.19427243885,1.69289895854,1.70116607794,2.24153919863,-0.403391743329,3.3789637183,-0.0426939245071,-1.51984958757,-1.7629048501,3.42060444357,3.24486150915,-2.79914376791,2.79914376791
55079,Milwaukee County,Wisconsin,10.0,49.0,12.0,8.0,2.22837428459,1.59510668714,0.582328272223,-1.18593518939,1.19176021361,-0.222201827917,2.28481511304,2.39063219887,2.79087010764,2.31163458129,2.38440996332,0.817942246612,-0.250007152127,0.912312931245,0.586233415182,-0.788370375958,-0.285222050899,2.18314781206,2.6704690021,2.4895744311,2.20599391711,0.892516070671,0.778452530714,-0.258434500474,0.0156085671062,-1.75567948112,3.42060444357,3.24486150915,-3.32887108907,3.32887108907
49035,Salt Lake County,Utah,4.0,49.0,16.0,4.0,2.5941380881,1.7194421882,1.29929542957,-0.791798034411,0.555636939687,-0.351888954857,2.3284964015,2.34264460704,1.82421584953,1.61080253441,2.8675898807,1.09208282188,0.323766045072,1.19586007382,0.843292915537,-1.57718942462,1.28070127697,2.48101075444,2.90589930526,2.0473747684,2.3550387582,0.239933921478,0.778452530714,3.19341471499,-1.30049842262,-1.73039068965,3.42060444357,3.24486150915,-3.32711355675,3.32711355675
40109,Oklahoma County,Oklahoma,1.0,49.0,19.0,6.0,1.71435744093,0.807648513725,-0.134638885128,-0.529039931094,1.19176021361,-0.287045391387,1.6505323805,2.21477523125,1.30996886678,1.76191368571,1.6477109001,0.976100270806,-0.779643949542,1.12497328818,0.679709597129,-1.25889401902,-0.245070170697,1.62664083076,2.41392580573,1.35069415369,1.64264772803,0.735155836114,0.605085118208,-0.0426939245071,-0.203742597848,-1.53530572694,3.42060444357,3.24486150915,-3.32873572116,3.32873572116
18097,Marion County,Indiana,1.0,49.0,12.0,5.0,2.16847578621,1.96811319033,1.29929542957,-0.529039931094,0.555636939687,-0.384310736592,2.18509607573,2.95144328729,2.29388379528,2.12398754187,2.12049746911,0.712503563815,-0.47068915105,0.82370444919,0.492757233235,-0.746853583923,-0.405677691504,2.07012047307,3.20777059075,2.10199531985,2.13048470714,1.57286767302,0.327697258198,-0.0426939245071,0.234959732061,-1.74122874314,3.42060444357,3.24486150915,-3.32888289497,3.32888289497
06001,Alameda County,California,5.0,49.0,10.0,7.0,3.99728939848,4.37193287759,6.31806553102,-1.15965937906,1.82788348753,-0.384310736592,4.01465952118,3.58002221881,3.8842853679,3.69182582853,3.84188572176,2.23082059608,-0.603098350404,1.97561471591,2.33891182669,-2.13074665174,0.156448631321,4.00726148894,3.48008382573,3.84303179214,4.09152110154,1.11004345374,9.44682315601,1.89897125919,-2.39725424739,-1.74845411213,3.42060444357,3.24486150915,-3.32886255463,3.32886255463
12099,Palm Beach County,Florida,4.0,48.0,17.0,9.0,3.42105789829,1.96811319033,2.73322974427,-0.621005267255,1.50982185057,-0.287045391387,3.59530714245,4.5499567883,2.65531807403,5.69969722385,2.78021324266,1.25024084608,0.103084046149,1.23130346665,1.12372146138,-1.12050471224,-0.0844626498898,3.48636886239,4.52736950445,2.85010758712,3.72040065724,2.30875818168,0.3623707407,-0.0426939245071,-1.73920075253,-1.72677800516,3.42060444357,3.24486150915,-3.32886606794,3.32886606794
36103,Suffolk County,New York,1.0,47.0,7.0,9.0,3.70553184779,2.2996745265,1.29929542957,-1.00200451707,0.237575302725,-0.416732518327,3.81448085956,3.0185673944,3.09123980221,4.49192972931,3.57297797485,1.32404792403,0.456175244426,0.876869538423,1.77805473501,-0.636142138498,0.879182474954,3.84656929413,2.81576017748,3.29611005437,3.88854289867,0.272331616828,0.813126013215,-0.0426939245071,-1.73920075253,-1.66897505324,3.42060444357,3.24486150915,-3.32797755054,3.32797755054
24033,Prince George,Maryland,0.0,47.0,3.0,5.0,2.08790213046,1.18065501692,-0.134638885128,-1.12024566356,0.237575302725,-0.740950335679,2.15046195806,2.30513235538,2.62333006275,1.88738561727,2.16210107581,0.997188007365,-0.95618954868,0.752817663545,1.21719764333,-1.06514898952,1.28070127697,2.0342375441,2.00364627669,2.29592129895,2.06217300987,3.28531728438,1.02116690822,0.17304665146,0.454310897015,-1.69065116021,-0.292345992206,-0.308179562419,0.322088834308,-0.322088834308
17097,Lake County,Illinois,2.0,46.0,7.0,7.0,1.54941833261,1.34643568501,1.29929542957,-0.739246413748,0.555636939687,-0.384310736592,1.50136081378,1.27673485389,1.07871747554,1.28478383099,1.67709829404,2.29408380576,-0.867916749111,2.1173882872,2.26880469023,-1.79861231547,0.517815553137,1.57490495523,1.27744892505,1.23495588248,1.52084495092,-0.22751854,1.92267745325,-0.0426939245071,-0.423093762803,-1.71593995167,3.42060444357,3.24486150915,-3.3283995809,3.3283995809
47157,Shelby County,Tennessee,2.0,46.0,10.0,6.0,2.18079980158,1.22210018394,-0.134638885128,-0.69983269825,1.19176021361,-0.513997863533,2.25112174101,2.59335051362,2.4700258172,2.38430574472,2.30514053985,0.933924797687,-0.823780349327,0.947756324068,0.81992387005,-0.995954336131,-0.485981451908,2.07698325109,2.52491930151,2.17545936469,2.13185745014,3.05390517473,0.327697258198,-0.0426939245071,0.67366206197,-1.66174968425,3.42060444357,3.24486150915,-3.32816512914,3.32816512914
27053,Hennepin County,Minnesota,5.0,46.0,5.0,16.0,2.91932453048,2.58979069566,2.73322974427,-1.05455613773,0.873698576649,0.134437771169,2.92439537774,2.94623487793,2.88585105839,2.37204699278,2.76633530269,2.6842069321,0.103084046149,2.96802971494,2.01174518988,-2.22761916649,0.638271193743,2.95340453155,2.99500433215,2.92009283319,3.01182743815,1.1331846647,1.92267745325,-0.0426939245071,-1.73920075253,-1.68342579122,3.42060444357,3.24486150915,-3.32847775202,3.32847775202
26099,Macomb County,Michigan,0.0,46.0,7.0,5.0,1.96812675478,0.724758179682,-0.134638885128,-0.607867362089,9.14330113766,0.588342715461,2.0495820006,2.21495079561,1.58122417756,2.68492559609,1.83203169648,0.227485622954,0.897539242272,0.292053556856,0.0954834599595,-0.483913901037,0.79887871455,1.99740046989,2.31241156813,1.63786558248,2.08816333251,-0.366365805786,0.67443208321,-0.258434500474,0.454310897015,-1.66174968425,-0.292345992206,3.24486150915,-2.28731607104,2.28731607104
21111,Jefferson County,Kentucky,1.0,45.0,14.0,4.0,1.69763083323,1.22210018394,0.582328272223,0.390613430517,1.19176021361,-0.287045391387,1.76809222511,2.41995144705,1.5505784528,2.12791354739,1.56649775935,1.03936348048,-0.382416351481,0.82370444919,1.24056668881,-0.940598613418,-0.164766410293,1.68273750345,2.48010826284,1.52149635266,1.77330866134,1.0035938833,0.293023775697,-0.0426939245071,0.0156085671062,-1.71232726718,3.42060444357,3.24486150915,-3.32893731704,3.32893731704
13121,Fulton County,Georgia,6.0,45.0,12.0,9.0,2.33624455333,2.6726810297,2.73322974427,-0.581591551757,1.19176021361,-0.481576081798,2.32960394601,2.70284415303,2.75769105339,1.98521526507,2.46765746102,2.91617203425,-1.04446234825,2.89714292929,2.64270941802,-2.22761916649,-0.52613333211,2.28404690482,2.38350600448,2.65185016247,2.2959941193,5.25694845853,1.74931004075,-0.0426939245071,-1.95855191748,-1.72316532066,3.42060444357,3.24486150915,-3.32888064735,3.32888064735
25017,Middlesex County,Massachusetts,14.0,45.0,5.0,5.0,3.88754620373,2.96279719885,4.88413121632,-0.936314991236,3.10013003538,0.588342715461,4.04101374287,3.30778041735,3.73773036587,3.82386781015,3.79411861778,3.2008564778,-0.867916749111,2.24144016208,4.11495928369,-1.78477338479,0.397359912532,3.98955679383,3.04808817796,3.63836246386,4.1047353176,0.438948335771,3.2749432708,-0.0426939245071,-1.73920075253,-1.65452431526,3.42060444357,3.24486150915,-3.32886006601,3.32886006601
04019,Pima County,Arizona,3.0,44.0,20.0,8.0,2.35839805201,2.63123586268,2.73322974427,-0.988866611899,0.873698576649,-0.0276711375061,2.40751236289,3.15129405082,2.02243943006,2.72009940066,2.35803382051,0.965556402526,0.147220445934,0.735095967134,1.14709050686,-1.59102835529,-0.124614530092,2.4265325948,3.49921469224,2.19537719301,2.37046855642,0.304729312178,0.501064670704,0.17304665146,-1.95855191748,-1.491953513,3.42060444357,3.24486150915,-3.3246684572,3.3246684572
01073,Jefferson County,Alabama,1.0,43.0,14.0,3.0,1.4294402593,0.849093680747,-0.134638885128,0.298648094356,0.555636939687,-0.449154300063,1.53943766015,2.02861848782,1.38063741652,2.06389562062,1.34984881543,0.986644139085,-0.205870752343,0.876869538423,1.03024527943,-1.06514898952,-0.445829571706,1.38136189302,1.9891688642,1.20163444709,1.48851664463,2.09123079862,-0.0190375668133,-0.0426939245071,0.67366206197,-1.40886176963,3.42060444357,3.24486150915,-3.28023945239,3.28023945239
36029,Erie County,New York,0.0,43.0,6.0,3.0,2.13764412671,0.600422678617,0.582328272223,-1.09396985323,2.78206839842,-0.157358264447,2.30034742396,2.23279983891,2.18735161824,3.11326081075,2.01027963523,1.0815389536,1.60372163883,0.664209181489,1.52099523465,-0.816048237315,0.276904271927,2.21651462468,2.47778153583,2.14164339419,2.27150588626,0.411178882614,0.535738153205,-0.258434500474,-0.861796092711,-1.42331250761,-0.292345992206,-0.308179562419,0.322085116964,-0.322085116964
